timestamp,test-class,test-method,time,description,result
2021-12-08 20:58:24.359,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4156,"[21] recordIndex=19, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.71, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-08 20:58:28.608,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4028,"[22] recordIndex=20, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-12-08 20:58:32.913,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4058,"[23] recordIndex=21, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 19:50, workloadInHours=0.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-12-08 20:58:37.048,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3909,"[24] recordIndex=22, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 20:50, workloadInHours=0.60, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-12-08 20:58:41.371,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4068,"[25] recordIndex=23, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 20:50, workloadInHours=1.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-12-08 20:58:45.332,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3730,"[26] recordIndex=24, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=TITULO 81 LETRAS, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",OK
2021-12-08 20:58:51.466,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5913,"[1] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/12/08 23:50, periodFinal=2021/12/09 18:55, workloadInHours=10.00, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-08 20:58:57.244,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5515,"[2] recordIndex=13, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/09 17:50, periodFinal=2021/12/10 19:55, workloadInHours=10, Link=null, isPublic=false",Expected value '10' in input box 'workloadInHours', but '10.00' was found
2021-12-08 20:59:03.035,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5565,"[3] recordIndex=14, title=Study the math test, description=I have to study this month, periodInitial=2021/12/10 13:50, periodFinal=2021/12/11 17:55, workloadInHours=9.00, Link=http://mathExams.com, isPublic=false",OK
2021-12-08 20:59:09.152,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5875,"[4] recordIndex=15, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/12/10 17:50, periodFinal=2021/12/14 19:55, workloadInHours=0.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-08 20:59:14.805,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5437,"[5] recordIndex=16, title=Study the math exam, description=I have to study the math exam, periodInitial=2021/12/09 19:50, periodFinal=2021/12/10 17:55, workloadInHours=1.34, Link=null, isPublic=false",OK
2021-12-08 20:59:20.459,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,5429,"[6] recordIndex=17, title=Clean the car, description=I have to clean the car, periodInitial=2021/12/10 17:30, periodFinal=2021/12/15 18:30, workloadInHours=0.59, Link=http://lavaderosSevilla.com, isPublic=false",OK
