timestamp,test-class,test-method,time,description,result
2021-12-09 13:55:27.767,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4000,"[11] recordIndex=9, title=Do exercises, description=null, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:55:32.017,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4024,"[12] recordIndex=10, title=Do exercises, description=null, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:55:37.044,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4779,"[13] recordIndex=11, title=Do exercises, description=Gustavo Adolfo Claudio Domínguez Bastida (February 171836 – December 221870) better known as Gustavo Adolfo Bécquer (Spanish pronunciation: [ɡusˈtaβo aˈðolfo ˈβekeɾ]) was a Spanish Romanticist poet and writer (mostly short stories) also a playwrigh literary columnist and talented in drawing. Today he is considered one of the most important figures in Spanish literature and is considered by some as the most read writer after Miguel de Cervantes.[1] He adopted the alias of Bécquer as his brother Valeriano Bé…, periodInitial=2021/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:55:41.398,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4127,"[14] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2011/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:55:45.665,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4042,"[15] recordIndex=13, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2011/08/03 17:50, periodFinal=2011/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:55:49.989,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4087,"[16] recordIndex=14, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/08/03 17:50, periodFinal=2021/08/04 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:55:54.263,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4037,"[17] recordIndex=15, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2022/08/03 17:50, periodFinal=2021/12/03 18:55, workloadInHours=999.59, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:55:58.527,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4033,"[18] recordIndex=16, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=2000.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:56:02.933,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4171,"[19] recordIndex=17, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=-1.01, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:56:07.231,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4073,"[20] recordIndex=18, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=1.0000000004, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:56:11.538,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4078,"[21] recordIndex=19, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.71, Link=http://www.sample-app.com, isPublic=true",OK
2021-12-09 13:56:15.974,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4215,"[22] recordIndex=20, title=Developing my application, description=I have to finish developing my application, periodInitial=2021/07/30 17:50, periodFinal=2021/07/31 19:55, workloadInHours=0.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-12-09 13:56:20.255,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4023,"[23] recordIndex=21, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 19:50, workloadInHours=0.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-12-09 13:56:24.709,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4224,"[24] recordIndex=22, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 20:50, workloadInHours=0.60, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-12-09 13:56:29.107,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,4104,"[25] recordIndex=23, title=Testing workload, description=I have to finish developing my application, periodInitial=2021/07/30 19:50, periodFinal=2021/07/30 20:50, workloadInHours=1.01, Link=Esto deberia de ser una URL, isPublic=true",OK
2021-12-09 13:56:33.168,acme.testing.officer.duty.OfficerDutyCreateTest,createNegative,3812,"[26] recordIndex=24, title=AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA, description=TITULO 81 LETRAS, periodInitial=2021/09/30 17:00, periodFinal=2021/09/30 17:59, workloadInHours=0.59, Link=http://www.sample-app.com/, isPublic=false",OK
2021-12-09 13:56:38.236,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,4818,"[1] recordIndex=12, title=Do exercises, description=I have to finish the dp delivery, periodInitial=2021/12/08 23:50, periodFinal=2021/12/09 18:55, workloadInHours=10, Link=http://www.sample-app.com, isPublic=true",Record index 12 is out of range
2021-12-09 13:56:42.918,acme.testing.officer.duty.OfficerDutyCreateTest,createPositive,4415,"[2] recordIndex=13, title=Clean my car, description=I have to clean my car, periodInitial=2021/12/09 17:50, periodFinal=2021/12/10 19:55, workloadInHours=10, Link=null, isPublic=false",Record index 13 is out of range
